,Location,loc,point,lat,lon,altitude
2441,"CIREBON,JAWA BARAT","Cirebon, Jawa Barat, 45121, Indonesia","(-6.7137044, 108.5608483, 0.0)",-6.7137044,108.5608483,0.0
2442,"MOJOKERTO,JAWA TIMUR","Mojokerto, Jawa Timur, Indonesia","(-7.54133775, 112.50949745736571, 0.0)",-7.54133775,112.50949745736571,0.0
2443,"MAJALENGKA,JAWA BARAT","Majalengka, Jawa Barat, Indonesia","(-6.80771955, 108.27896705121316, 0.0)",-6.80771955,108.27896705121316,0.0
2444,"CILACAP,JAWA TENGAH","Cilacap, Jawa Tengah, Indonesia","(-7.46167105, 108.80461463117007, 0.0)",-7.46167105,108.80461463117007,0.0
2445,"BANYUMAS,JAWA TENGAH","Banyumas, Jawa Tengah, Indonesia","(-7.45507165, 109.11674648495966, 0.0)",-7.45507165,109.11674648495966,0.0
2446,"KULONPROGO,DI YOGYAKARTA","Bandar Udara Internasional Yogyakarta, Jalan Daendels, Glagah, Temon, Kulon Progo, Daerah Istimewa Yogyakarta, Indonesia","(-7.89983735, 110.05119439547553, 0.0)",-7.89983735,110.05119439547553,0.0
2447,"PURWOREJO,JAWA TENGAH","Purworejo, Jawa Tengah, Indonesia","(-7.7073021, 109.96651169154023, 0.0)",-7.7073021,109.96651169154023,0.0
2448,"BANTUL,DI YOGYAKARTA","Bantul, Daerah Istimewa Yogyakarta, Indonesia","(-7.89825435, 110.38555335898621, 0.0)",-7.89825435,110.38555335898621,0.0
2449,"TABALONG,KALIMANTAN SELATAN","Tabalong, Kalimantan Selatan, Indonesia","(-1.8311413, 115.51783421937628, 0.0)",-1.8311413,115.51783421937628,0.0
2450,"KATINGAN,KALIMANTAN TENGAH","Kampung Tengah, Kalimantan Tengah, Indonesia","(-3.1909858, 113.3120701, 0.0)",-3.1909858,113.3120701,0.0
2451,"BOLAANG MONGONDOW,SULAWESI UTARA","Kantor Bupati Bolaang Mongondow, Trans Sulawesi, Dusun Empat Lolak, Sulawesi Utara, Indonesia","(0.87039265, 124.024471, 0.0)",0.87039265,124.024471,0.0
2452,"SUMEDANG,JAWA BARAT","Sumedang, Jawa Barat, 45321, Indonesia","(-6.8592431, 107.9206982, 0.0)",-6.8592431,107.9206982,0.0
2453,"BARITO UTARA,KALIMANTAN TENGAH","Sungai Alalak, Alalak Tengah, Banjarmasin Utara, Berangas, Barito Kuala, Kalimantan Selatan, 70126, Indonesia","(-3.2617037, 114.5675595, 0.0)",-3.2617037,114.5675595,0.0
2454,"KEBUMEN,JAWA TENGAH","Masjid Baitussolihin, Kertodeso Trukan Dasar,mirit ,kebumen,jawa Tengah, Jalan Daendels, Tlogopragoto, Kebumen, Jawa Tengah, 54391, Indonesia","(-7.7753227, 109.80318865, 0.0)",-7.7753227,109.80318865,0.0
2455,"BANDUNG,JAWA BARAT","Jawa Barat, Cibiru, Cipadung Kidul, Panyileukan, Bandung, Jawa Barat, 40624, Indonesia","(-6.9342173, 107.7222573, 0.0)",-6.9342173,107.7222573,0.0
2456,"PASURUAN,JAWA TIMUR","Pasuruan, Jawa Timur, Indonesia","(-7.6419894, 112.906694, 0.0)",-7.6419894,112.906694,0.0
2457,"HALMAHERA UTARA,MALUKU UTARA","Halmahera Utara, Maluku Utara, 97762, Indonesia","(1.6178705, 127.8584679014164, 0.0)",1.6178705,127.8584679014164,0.0
2458,"KENDAL,JAWA TENGAH","Kendal, Jawa Tengah, Indonesia","(-7.01909655, 110.13747567422602, 0.0)",-7.01909655,110.13747567422602,0.0
2459,"BONDOWOSO,JAWA TIMUR","Bondowoso, Jawa Timur, Indonesia","(-7.9134402, 113.8222709, 0.0)",-7.9134402,113.8222709,0.0
2460,"BANYUMAS,JAWA TENGAH","Banyumas, Jawa Tengah, Indonesia","(-7.45507165, 109.11674648495966, 0.0)",-7.45507165,109.11674648495966,0.0
2461,"BOLAANG MONGONDOW UTARA,SULAWESI UTARA","Kantor Bupati Bolaang Mongondow, Trans Sulawesi, Dusun Empat Lolak, Sulawesi Utara, Indonesia","(0.87039265, 124.024471, 0.0)",0.87039265,124.024471,0.0
2462,"BANYUWANGI,JAWA TIMUR","Banyuwangi, Jawa Timur, Indonesia","(-8.2094973, 114.3737201, 0.0)",-8.2094973,114.3737201,0.0
2463,"SLEMAN,DI YOGYAKARTA","Sleman, Daerah Istimewa Yogyakarta, Indonesia","(-7.6894175, 110.38129042693123, 0.0)",-7.6894175,110.38129042693123,0.0
2464,"TEMANGGUNG,JAWA TENGAH","Temanggung, Jawa Tengah, Indonesia","(-7.3162377, 110.1754504, 0.0)",-7.3162377,110.1754504,0.0
2465,"PASAMAN BARAT,SUMATERA BARAT","Pasaman Barat, Sumatera Barat, 26368, Indonesia","(0.18757325000000002, 99.68994815935233, 0.0)",0.18757325000000002,99.68994815935233,0.0
2466,"MOJOKERTO,JAWA TIMUR","Mojokerto, Jawa Timur, Indonesia","(-7.54133775, 112.50949745736571, 0.0)",-7.54133775,112.50949745736571,0.0
2467,"PATI,JAWA TENGAH","Pati, Jawa Tengah, Indonesia","(-6.707092449999999, 111.08700759039746, 0.0)",-6.707092449999999,111.08700759039746,0.0
2468,"BANTUL,DI YOGYAKARTA","Bantul, Daerah Istimewa Yogyakarta, Indonesia","(-7.89825435, 110.38555335898621, 0.0)",-7.89825435,110.38555335898621,0.0
2469,"CIREBON,JAWA BARAT","Cirebon, Jawa Barat, 45121, Indonesia","(-6.7137044, 108.5608483, 0.0)",-6.7137044,108.5608483,0.0
2470,"POSO,SULAWESI TENGAH","Poso, Sulawesi Tengah, 94619, Indonesia","(-1.6568513, 120.5421575, 0.0)",-1.6568513,120.5421575,0.0
2471,"BANDUNG,JAWA BARAT","Jawa Barat, Cibiru, Cipadung Kidul, Panyileukan, Bandung, Jawa Barat, 40624, Indonesia","(-6.9342173, 107.7222573, 0.0)",-6.9342173,107.7222573,0.0
2472,"GORONTALO UTARA,GORONTALO","Kantor Bupati Gorontalo Utara, Trans Sulawesi, Kwandang, Gorontalo, Indonesia","(0.790945, 122.8686599242071, 0.0)",0.790945,122.8686599242071,0.0
2473,"SUKOHARJO,JAWA TENGAH","Sukoharjo, Jawa Tengah, Indonesia","(-7.681572900000001, 110.86761323046875, 0.0)",-7.681572900000001,110.86761323046875,0.0
2474,"KOTA BANDAR LAMPUNG,LAMPUNG","Kupang Kota, Bandar Lampung, Lampung, 35401, Indonesia","(-5.4400196, 105.2622609, 0.0)",-5.4400196,105.2622609,0.0
2475,"SERAM BAGIAN BARAT,MALUKU","Seram Bagian Barat, Maluku, Indonesia","(-3.1642057, 128.48365583768998, 0.0)",-3.1642057,128.48365583768998,0.0
2476,"MAGELANG,JAWA TENGAH","Magelang, Jawa Tengah, Indonesia","(-7.5136132, 110.21433030848786, 0.0)",-7.5136132,110.21433030848786,0.0
2477,"HALMAHERA UTARA,MALUKU UTARA","Halmahera Utara, Maluku Utara, 97762, Indonesia","(1.6178705, 127.8584679014164, 0.0)",1.6178705,127.8584679014164,0.0
2478,"WONOGIRI,JAWA TENGAH","Wonogiri, Jawa Tengah, Indonesia","(-7.9620507, 110.95757325155418, 0.0)",-7.9620507,110.95757325155418,0.0
2479,"KOTAWARINGIN BARAT,KALIMANTAN TENGAH","Kotawaringin Hulu, Kalimantan Tengah, Indonesia","(-2.4028117, 111.5327784, 0.0)",-2.4028117,111.5327784,0.0
2480,"GORONTALO,GORONTALO","Gorontalo, 96114, Indonesia","(0.5384433, 123.0594971, 0.0)",0.5384433,123.0594971,0.0
2481,"SUKOHARJO,JAWA TENGAH","Sukoharjo, Jawa Tengah, Indonesia","(-7.681572900000001, 110.86761323046875, 0.0)",-7.681572900000001,110.86761323046875,0.0
2482,"LUMAJANG,JAWA TIMUR","Jln Desa Jatisari, Kecamatan Tempeh, Kabupaten Lumajang, Jawa Timur, Madurejo, Lumajang, Jawa Timur, 67371, Indonesia","(-8.1987244, 113.158427, 0.0)",-8.1987244,113.158427,0.0
2483,"KOTA MATARAM,NUSA TENGGARA BARAT","Mataram, Kec. Selaparang, Nusa Tenggara Barat, 83133, Indonesia","(-8.5837726, 116.10685, 0.0)",-8.5837726,116.10685,0.0
2484,"JEMBER,JAWA TIMUR","Jember, Jawa Timur, Indonesia","(-8.1688563, 113.7021772, 0.0)",-8.1688563,113.7021772,0.0
2485,"SUMEDANG,JAWA BARAT","Sumedang, Jawa Barat, 45321, Indonesia","(-6.8592431, 107.9206982, 0.0)",-6.8592431,107.9206982,0.0
2486,"KOTA SERANG,BANTEN","Gedung Bersama Pemerintah Kota Serang, Sumurpecung, Serang, Banten, Indonesia","(-6.1198729, 106.17372743877546, 0.0)",-6.1198729,106.17372743877546,0.0
2487,"CILACAP,JAWA TENGAH","Cilacap, Jawa Tengah, Indonesia","(-7.46167105, 108.80461463117007, 0.0)",-7.46167105,108.80461463117007,0.0
2488,"BEKASI,JAWA BARAT","Jawa Barat, Jalan Gunung Salak, Kranji, Bekasi, Jawa Barat, 17144, Indonesia","(-6.24087, 106.98876, 0.0)",-6.24087,106.98876,0.0
2489,"LOMBOK BARAT,NUSA TENGGARA BARAT","Lombok Barat, Nusa Tenggara Barat, 83361, Indonesia","(-8.6718889, 116.122048, 0.0)",-8.6718889,116.122048,0.0
2490,"KOTA SEMARANG,JAWA TENGAH","Gang Kelapa Gading, Wates, Ngaliyan, Kota Semarang, RW 01, Wates, Ngaliyan, Semarang, Jawa Tengah, 50189, Indonesia","(-7.0197176, 110.3360514, 0.0)",-7.0197176,110.3360514,0.0
2491,"MAGELANG,JAWA TENGAH","Magelang, Jawa Tengah, Indonesia","(-7.5136132, 110.21433030848786, 0.0)",-7.5136132,110.21433030848786,0.0
2492,"KETAPANG,KALIMANTAN BARAT","Ketapang, Kalimantan Barat, Indonesia","(-1.68125395, 110.46504148307831, 0.0)",-1.68125395,110.46504148307831,0.0
2493,"CIREBON,JAWA BARAT","Cirebon, Jawa Barat, 45121, Indonesia","(-6.7137044, 108.5608483, 0.0)",-6.7137044,108.5608483,0.0
2494,"BOGOR,JAWA BARAT","Bogor, Jawa Barat, 16121, Indonesia","(-6.5962986, 106.7972421, 0.0)",-6.5962986,106.7972421,0.0
2495,"MALANG,JAWA TIMUR","Jalan Ahmad Yani, Lemah Duwur, Ngajum, Kecamatan Kepanjen, Malang, Jawa Timur, Dilem, Kabupaten Malang, Jawa Timur, 65163, Indonesia","(-8.1122376, 112.5675072, 0.0)",-8.1122376,112.5675072,0.0
2496,"BOJONEGORO,JAWA TIMUR","SMP Negeri 1 Dander, Bojonegoro, Jawa Timur, KM 15, Jalan Sumberarum, Sumberarum, Bojonegoro, Jawa Timur, 62171, Indonesia","(-7.2657534, 111.8665345, 0.0)",-7.2657534,111.8665345,0.0
2497,"BANYUMAS,JAWA TENGAH","Banyumas, Jawa Tengah, Indonesia","(-7.45507165, 109.11674648495966, 0.0)",-7.45507165,109.11674648495966,0.0
2498,"KUNINGAN,JAWA BARAT","Kuningan, Jawa Barat, 45511, Indonesia","(-6.9839549, 108.4726303, 0.0)",-6.9839549,108.4726303,0.0
2499,"SUMEDANG,JAWA BARAT","Sumedang, Jawa Barat, 45321, Indonesia","(-6.8592431, 107.9206982, 0.0)",-6.8592431,107.9206982,0.0
2500,"BOJONEGORO,JAWA TIMUR","SMP Negeri 1 Dander, Bojonegoro, Jawa Timur, KM 15, Jalan Sumberarum, Sumberarum, Bojonegoro, Jawa Timur, 62171, Indonesia","(-7.2657534, 111.8665345, 0.0)",-7.2657534,111.8665345,0.0
2501,"SEMARANG,JAWA TENGAH","Semarang, Jawa Tengah, Indonesia","(-6.9903988, 110.4229104, 0.0)",-6.9903988,110.4229104,0.0
2502,"JOMBANG,JAWA TIMUR","Jombang, Jawa Timur, 61417, Indonesia","(-7.5384528, 112.2379884, 0.0)",-7.5384528,112.2379884,0.0
2503,"BANDUNG,JAWA BARAT","Jawa Barat, Cibiru, Cipadung Kidul, Panyileukan, Bandung, Jawa Barat, 40624, Indonesia","(-6.9342173, 107.7222573, 0.0)",-6.9342173,107.7222573,0.0
2504,"BARITO UTARA,KALIMANTAN TENGAH","Sungai Alalak, Alalak Tengah, Banjarmasin Utara, Berangas, Barito Kuala, Kalimantan Selatan, 70126, Indonesia","(-3.2617037, 114.5675595, 0.0)",-3.2617037,114.5675595,0.0
2505,"PULANG PISAU,KALIMANTAN TENGAH","Pulang Pisau, Kalimantan Tengah, Indonesia","(-2.746171, 114.2622421, 0.0)",-2.746171,114.2622421,0.0
2506,"BOGOR,JAWA BARAT","Bogor, Jawa Barat, 16121, Indonesia","(-6.5962986, 106.7972421, 0.0)",-6.5962986,106.7972421,0.0
2507,"MOJOKERTO,JAWA TIMUR","Mojokerto, Jawa Timur, Indonesia","(-7.54133775, 112.50949745736571, 0.0)",-7.54133775,112.50949745736571,0.0
2508,"PONOROGO,JAWA TIMUR","Ponorogo, Jawa Timur, Indonesia","(-7.97122665, 111.49889293326967, 0.0)",-7.97122665,111.49889293326967,0.0
2509,"SERAM BAGIAN BARAT,MALUKU","Seram Bagian Barat, Maluku, Indonesia","(-3.1642057, 128.48365583768998, 0.0)",-3.1642057,128.48365583768998,0.0
2510,"MOJOKERTO,JAWA TIMUR","Mojokerto, Jawa Timur, Indonesia","(-7.54133775, 112.50949745736571, 0.0)",-7.54133775,112.50949745736571,0.0
2511,"JOMBANG,JAWA TIMUR","Jombang, Jawa Timur, 61417, Indonesia","(-7.5384528, 112.2379884, 0.0)",-7.5384528,112.2379884,0.0
2512,"CIAMIS,JAWA BARAT","Ciamis, Jawa Barat, 46211, Indonesia","(-7.3266611, 108.3530952, 0.0)",-7.3266611,108.3530952,0.0
2513,"PASURUAN,JAWA TIMUR","Pasuruan, Jawa Timur, Indonesia","(-7.6419894, 112.906694, 0.0)",-7.6419894,112.906694,0.0
2514,"BREBES,JAWA TENGAH","Brebes, Jawa Tengah, Indonesia","(-7.05207115, 108.88813597074842, 0.0)",-7.05207115,108.88813597074842,0.0
2515,"LANDAK,KALIMANTAN BARAT","Landak, Kalimantan Barat, 79357, Indonesia","(0.504635, 109.707038346171, 0.0)",0.504635,109.707038346171,0.0
2516,"KONAWE UTARA,SULAWESI TENGGARA","Kantor Bupati Konawe Utara, Jalan Kadue, Lahimbua, Sulawesi Tenggara, 93355, Indonesia","(-3.51231405, 122.11070972786558, 0.0)",-3.51231405,122.11070972786558,0.0
2517,"TOLI-TOLI,SULAWESI TENGAH","Tolitoli, Sulawesi Tengah, Indonesia","(0.9702500000000001, 120.88032303244093, 0.0)",0.9702500000000001,120.88032303244093,0.0
2518,"SRAGEN,JAWA TENGAH","Sragen, Jawa Tengah, Indonesia","(-7.3924563, 110.95302317792749, 0.0)",-7.3924563,110.95302317792749,0.0
2519,"KOTA JAKARTA BARAT,DKI JAKARTA","Kota, Trans Jakarta Busway Koridor 1, RW 06, Pinangsia, Taman Sari, Jakarta Barat, Daerah Khusus Ibukota Jakarta, 11110, Indonesia","(-6.137746, 106.8140132, 0.0)",-6.137746,106.8140132,0.0
2520,"BEKASI,JAWA BARAT","Jawa Barat, Jalan Gunung Salak, Kranji, Bekasi, Jawa Barat, 17144, Indonesia","(-6.24087, 106.98876, 0.0)",-6.24087,106.98876,0.0
2521,"KOTA JAKARTA PUSAT,DKI JAKARTA","Balai Sidang Jakarta Convention Center, Jalan Tol Dalam Kota Jakarta, RW 01, Gelora, Tanah Abang, Jakarta Pusat, Daerah Khusus Ibukota Jakarta, 10210, Indonesia","(-6.21439495, 106.80710295131178, 0.0)",-6.21439495,106.80710295131178,0.0
2522,"KOTA JAKARTA UTARA,DKI JAKARTA","Taman Hutan Kota Penjaringan, Pejagalan, Penjaringan, Jakarta Utara, Daerah Khusus Ibukota Jakarta, 14450, Indonesia","(-6.13309505, 106.7840027467125, 0.0)",-6.13309505,106.7840027467125,0.0
2523,"BUOL,SULAWESI TENGAH","Buol, Sulawesi Tengah, 94564, Indonesia","(1.0123735, 121.3120524, 0.0)",1.0123735,121.3120524,0.0
2524,"BANGKALAN,JAWA TIMUR","Bangkalan, Jawa Timur, Indonesia","(-7.04637245, 112.89625027008556, 0.0)",-7.04637245,112.89625027008556,0.0
2525,"KOTA BEKASI,JAWA BARAT","Cikarang Kota, Jawa Barat, 17530, Indonesia","(-6.2626649, 107.1502914, 0.0)",-6.2626649,107.1502914,0.0
2526,"KOTA JAKARTA SELATAN,DKI JAKARTA","Hutan Kota Pondok Labu, Pondok Labu, Cilandak, Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Indonesia","(-6.31023725, 106.79956109889318, 0.0)",-6.31023725,106.79956109889318,0.0
2527,"SUBANG,JAWA BARAT","Subang, Jawa Barat, Indonesia","(-6.5689807, 107.7587397, 0.0)",-6.5689807,107.7587397,0.0
2528,"BANDUNG,JAWA BARAT","Jawa Barat, Cibiru, Cipadung Kidul, Panyileukan, Bandung, Jawa Barat, 40624, Indonesia","(-6.9342173, 107.7222573, 0.0)",-6.9342173,107.7222573,0.0
2529,"KOTA JAKARTA TIMUR,DKI JAKARTA","Taman Kota Pondok Ranggon, Pondok Ranggon, Cipayung, Jakarta Timur, Daerah Khusus Ibukota Jakarta, Indonesia","(-6.353425550000001, 106.90747419804707, 0.0)",-6.353425550000001,106.90747419804707,0.0
2530,"KOTA TANGERANG,BANTEN","Jalan Sentosa, Gembor, Periuk, Kota Tangerang, Gembor, Periuk, Tangerang, Banten, 11513, Indonesia","(-6.1784191, 106.5766777, 0.0)",-6.1784191,106.5766777,0.0
2531,"SERANG,BANTEN","Serang, Banten, Indonesia","(-6.10549695, 105.9884713457985, 0.0)",-6.10549695,105.9884713457985,0.0
2532,"KOTA TANGERANG SELATAN,BANTEN","Komplek Pemerintahan Kota Tangerang Selatan, Serua, Ciputat, Tangerang Selatan, Banten, Indonesia","(-6.32242985, 106.70726329404548, 0.0)",-6.32242985,106.70726329404548,0.0
2533,"SERANG,BANTEN","Serang, Banten, Indonesia","(-6.10549695, 105.9884713457985, 0.0)",-6.10549695,105.9884713457985,0.0
2534,"GRESIK,JAWA TIMUR","Gresik, Jawa Timur, Indonesia","(-5.79334655, 112.6598223201143, 0.0)",-5.79334655,112.6598223201143,0.0
2535,"PEKALONGAN,JAWA TENGAH","Pekalongan, Jawa Tengah, Indonesia","(-7.0424390500000005, 109.61916069886243, 0.0)",-7.0424390500000005,109.61916069886243,0.0
2536,"BANGKALAN,JAWA TIMUR","Bangkalan, Jawa Timur, Indonesia","(-7.04637245, 112.89625027008556, 0.0)",-7.04637245,112.89625027008556,0.0
2537,"KARAWANG,JAWA BARAT","Karawang, Jawa Barat, 41312, Indonesia","(-6.3042012, 107.307897, 0.0)",-6.3042012,107.307897,0.0
2538,"KOTA PEKALONGAN,JAWA TENGAH","Kantor Pemerintah Kota Pekalongan, Bendan, Pekalongan, Jawa Tengah, Indonesia","(-6.8966761000000005, 109.66172587804878, 0.0)",-6.8966761000000005,109.66172587804878,0.0
2539,"MOJOKERTO,JAWA TIMUR","Mojokerto, Jawa Timur, Indonesia","(-7.54133775, 112.50949745736571, 0.0)",-7.54133775,112.50949745736571,0.0
2540,"PEMALANG,JAWA TENGAH","Pemalang, Jawa Tengah, 52361, Indonesia","(-6.8903574, 109.3806499, 0.0)",-6.8903574,109.3806499,0.0
2541,"KOTA BUKITTINGGI,SUMATERA BARAT","Balai Kota Bukittinggi, Bukittinggi, Agam, Sumatera Barat, 26122, Indonesia","(-0.2854, 100.3675012, 0.0)",-0.2854,100.3675012,0.0
2542,"KOTA JAKARTA PUSAT,DKI JAKARTA","Balai Sidang Jakarta Convention Center, Jalan Tol Dalam Kota Jakarta, RW 01, Gelora, Tanah Abang, Jakarta Pusat, Daerah Khusus Ibukota Jakarta, 10210, Indonesia","(-6.21439495, 106.80710295131178, 0.0)",-6.21439495,106.80710295131178,0.0
2543,"SUMBAWA BARAT,NUSA TENGGARA BARAT","Sumbawa Barat, Nusa Tenggara Barat, 84356, Indonesia","(-8.658515, 116.9161845, 0.0)",-8.658515,116.9161845,0.0
2544,"KOTA JAKARTA BARAT,DKI JAKARTA","Kota, Trans Jakarta Busway Koridor 1, RW 06, Pinangsia, Taman Sari, Jakarta Barat, Daerah Khusus Ibukota Jakarta, 11110, Indonesia","(-6.137746, 106.8140132, 0.0)",-6.137746,106.8140132,0.0
2545,"OGAN KOMERING ULU TIMUR,SUMATERA SELATAN","Ogan Komering Ulu Timur, Sumatera Selatan, 32382, Indonesia","(-4.11600925, 104.55848109942238, 0.0)",-4.11600925,104.55848109942238,0.0
2546,"KOTA JAKARTA UTARA,DKI JAKARTA","Taman Hutan Kota Penjaringan, Pejagalan, Penjaringan, Jakarta Utara, Daerah Khusus Ibukota Jakarta, 14450, Indonesia","(-6.13309505, 106.7840027467125, 0.0)",-6.13309505,106.7840027467125,0.0
2547,"KOTA SEMARANG,JAWA TENGAH","Gang Kelapa Gading, Wates, Ngaliyan, Kota Semarang, RW 01, Wates, Ngaliyan, Semarang, Jawa Tengah, 50189, Indonesia","(-7.0197176, 110.3360514, 0.0)",-7.0197176,110.3360514,0.0
2548,"KOTA JAKARTA SELATAN,DKI JAKARTA","Hutan Kota Pondok Labu, Pondok Labu, Cilandak, Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Indonesia","(-6.31023725, 106.79956109889318, 0.0)",-6.31023725,106.79956109889318,0.0
2549,"MANOKWARI,PAPUA BARAT","Manokwari, Papua Barat, 98312, Indonesia","(-0.8614456, 134.0767324, 0.0)",-0.8614456,134.0767324,0.0
2550,"LOMBOK TIMUR,NUSA TENGGARA BARAT","Lombok Timur, Nusa Tenggara Barat, 83659, Indonesia","(-8.6330934, 116.5587704, 0.0)",-8.6330934,116.5587704,0.0
2551,"KOTA BEKASI,JAWA BARAT","Cikarang Kota, Jawa Barat, 17530, Indonesia","(-6.2626649, 107.1502914, 0.0)",-6.2626649,107.1502914,0.0
2552,"KOTA JAKARTA TIMUR,DKI JAKARTA","Taman Kota Pondok Ranggon, Pondok Ranggon, Cipayung, Jakarta Timur, Daerah Khusus Ibukota Jakarta, Indonesia","(-6.353425550000001, 106.90747419804707, 0.0)",-6.353425550000001,106.90747419804707,0.0
2553,"BELITUNG,KEPULAUAN BANGKA BELITUNG","Belitung, Kepulauan Bangka Belitung, Indonesia","(-2.88428125, 107.6631595873786, 0.0)",-2.88428125,107.6631595873786,0.0
2554,"KUDUS,JAWA TENGAH","Kudus, Jawa Tengah, Indonesia","(-6.8170915, 110.838189, 0.0)",-6.8170915,110.838189,0.0
2555,"JEMBER,JAWA TIMUR","Jember, Jawa Timur, Indonesia","(-8.1688563, 113.7021772, 0.0)",-8.1688563,113.7021772,0.0
2556,"GRESIK,JAWA TIMUR","Gresik, Jawa Timur, Indonesia","(-5.79334655, 112.6598223201143, 0.0)",-5.79334655,112.6598223201143,0.0
2557,"PENUKAL ABAB LEMATANG ILIR,SUMATERA SELATAN","Penukal Abab Lematang Ilir, Sumatera Selatan, Indonesia","(-3.21399505, 104.0076940890376, 0.0)",-3.21399505,104.0076940890376,0.0
2558,"GARUT,JAWA BARAT","Garut, Jawa Barat, 44117, Indonesia","(-7.2162543, 107.9014912, 0.0)",-7.2162543,107.9014912,0.0
2559,"JEPARA,JAWA TENGAH","Jepara, Jawa Tengah, Indonesia","(-6.5906502, 110.6673202, 0.0)",-6.5906502,110.6673202,0.0
2560,"KUNINGAN,JAWA BARAT","Kuningan, Jawa Barat, 45511, Indonesia","(-6.9839549, 108.4726303, 0.0)",-6.9839549,108.4726303,0.0
2561,"CIAMIS,JAWA BARAT","Ciamis, Jawa Barat, 46211, Indonesia","(-7.3266611, 108.3530952, 0.0)",-7.3266611,108.3530952,0.0
2562,"PEMALANG,JAWA TENGAH","Pemalang, Jawa Tengah, 52361, Indonesia","(-6.8903574, 109.3806499, 0.0)",-6.8903574,109.3806499,0.0
2563,"MANOKWARI,PAPUA BARAT","Manokwari, Papua Barat, 98312, Indonesia","(-0.8614456, 134.0767324, 0.0)",-0.8614456,134.0767324,0.0
2564,"BEKASI,JAWA BARAT","Jawa Barat, Jalan Gunung Salak, Kranji, Bekasi, Jawa Barat, 17144, Indonesia","(-6.24087, 106.98876, 0.0)",-6.24087,106.98876,0.0
2565,"KOTA SEMARANG,JAWA TENGAH","Gang Kelapa Gading, Wates, Ngaliyan, Kota Semarang, RW 01, Wates, Ngaliyan, Semarang, Jawa Tengah, 50189, Indonesia","(-7.0197176, 110.3360514, 0.0)",-7.0197176,110.3360514,0.0
2566,"PROBOLINGGO,JAWA TIMUR","Probolinggo, Jawa Timur, Indonesia","(-7.86316, 113.30510534699638, 0.0)",-7.86316,113.30510534699638,0.0
2567,"PULANG PISAU,KALIMANTAN TENGAH","Pulang Pisau, Kalimantan Tengah, Indonesia","(-2.746171, 114.2622421, 0.0)",-2.746171,114.2622421,0.0
2568,"DEMAK,JAWA TENGAH","Demak, Jawa Tengah, Indonesia","(-6.9229075, 110.63509725731818, 0.0)",-6.9229075,110.63509725731818,0.0
2569,"KOTAWARINGIN BARAT,KALIMANTAN TENGAH","Kotawaringin Hulu, Kalimantan Tengah, Indonesia","(-2.4028117, 111.5327784, 0.0)",-2.4028117,111.5327784,0.0
2570,"TULANG BAWANG,LAMPUNG","Tulang Bawang, Lampung, 34682, Indonesia","(-4.39036295, 105.55044053917017, 0.0)",-4.39036295,105.55044053917017,0.0
2571,"LAMANDAU,KALIMANTAN TENGAH","Sungai Lamandau, Kotawaringin Hilir, Kalimantan Tengah, Indonesia","(-2.6015075, 111.5131727, 0.0)",-2.6015075,111.5131727,0.0
2572,"GROBOGAN,JAWA TENGAH","Grobogan, Jawa Tengah, Indonesia","(-7.09809465, 110.89667670375852, 0.0)",-7.09809465,110.89667670375852,0.0
2573,"KOTA JAKARTA BARAT,DKI JAKARTA","Kota, Trans Jakarta Busway Koridor 1, RW 06, Pinangsia, Taman Sari, Jakarta Barat, Daerah Khusus Ibukota Jakarta, 11110, Indonesia","(-6.137746, 106.8140132, 0.0)",-6.137746,106.8140132,0.0
2574,"KOTA JAKARTA TIMUR,DKI JAKARTA","Taman Kota Pondok Ranggon, Pondok Ranggon, Cipayung, Jakarta Timur, Daerah Khusus Ibukota Jakarta, Indonesia","(-6.353425550000001, 106.90747419804707, 0.0)",-6.353425550000001,106.90747419804707,0.0
2575,"KOTA SEMARANG,JAWA TENGAH","Gang Kelapa Gading, Wates, Ngaliyan, Kota Semarang, RW 01, Wates, Ngaliyan, Semarang, Jawa Tengah, 50189, Indonesia","(-7.0197176, 110.3360514, 0.0)",-7.0197176,110.3360514,0.0
2576,"KOTA JAKARTA UTARA,DKI JAKARTA","Taman Hutan Kota Penjaringan, Pejagalan, Penjaringan, Jakarta Utara, Daerah Khusus Ibukota Jakarta, 14450, Indonesia","(-6.13309505, 106.7840027467125, 0.0)",-6.13309505,106.7840027467125,0.0
2577,"KOTA JAKARTA SELATAN,DKI JAKARTA","Hutan Kota Pondok Labu, Pondok Labu, Cilandak, Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Indonesia","(-6.31023725, 106.79956109889318, 0.0)",-6.31023725,106.79956109889318,0.0
2578,"GROBOGAN,JAWA TENGAH","Grobogan, Jawa Tengah, Indonesia","(-7.09809465, 110.89667670375852, 0.0)",-7.09809465,110.89667670375852,0.0
2579,"KUDUS,JAWA TENGAH","Kudus, Jawa Tengah, Indonesia","(-6.8170915, 110.838189, 0.0)",-6.8170915,110.838189,0.0
2580,"GROBOGAN,JAWA TENGAH","Grobogan, Jawa Tengah, Indonesia","(-7.09809465, 110.89667670375852, 0.0)",-7.09809465,110.89667670375852,0.0
2581,"MUARA ENIM,SUMATERA SELATAN","Muara Enim, Sumatera Selatan, Indonesia","(-3.84670675, 103.96157194770801, 0.0)",-3.84670675,103.96157194770801,0.0
